r,U
5.17,6.038588112104901
5.19,6.7150749738697
5.21,7.18048357260263
5.23,7.455498530270039
5.25,7.555452316454784
5.27,7.486064647183935
5.29,7.244273187093078
5.3100000000000005,6.823350753202267
5.33,6.236410968211541
5.35,5.570255006091172
5.37,5.022688307322249
5.390000000000001,4.831285809916998
5.41,5.1022754056877675
5.43,5.714657522185024
5.45,6.418752777837848
5.470000000000001,7.0093610278470555
5.49,7.396716179136054
5.51,7.567201298697909
5.53,7.526739863176963
5.550000000000001,7.275785048896574
5.57,6.8083480620085135
5.59,6.134701894270871
5.61,5.335661105113274
5.63,4.601820938227674
5.65,4.166934662460469
5.67,4.140792720759481
5.69,4.4130694723433175
5.71,4.743598605213257
5.73,4.925262096790218
5.75,4.8538331502059
5.77,4.514782425265806
5.79,3.9885333045866824
5.8100000000000005,3.4703092400776354
5.83,3.1982549194912657
5.85,3.281881425258775
5.87,3.6051525169911303
5.890000000000001,3.9215274614750504
5.91,4.023796692837748
5.93,3.8150858413967637
5.95,3.290111074570147
5.970000000000001,2.5303308528796205
5.99,1.7173198312088624
6.01,1.0671468265380177
6.03,0.6927566448221416
6.050000000000001,0.5693593021442815
6.07,0.6682793136001202
6.09,1.0508761656815073
6.11,1.7612254999241905
6.130000000000001,2.6876039072465447
6.15,3.6053407825275823
6.17,4.327517048118188
6.19,4.775819488711163
6.21,4.941678384482926
6.23,4.828723485607736
6.25,4.429649456828117
6.27,3.748952665359509
6.29,2.861434175690035
6.3100000000000005,1.953508677767843
6.33,1.2551357200137394
6.35,0.890676784884576
6.37,0.8352686576246384
6.390000000000001,1.050079148628991
6.41,1.5842210121711222
6.43,2.4751216327573857
6.45,3.6119951555213454
6.470000000000001,4.775744667919747
6.49,5.786120102547151
6.51,6.570874468007259
6.53,7.129421144305755
6.550000000000001,7.4794791518485875
6.57,7.634499468690604
6.59,7.601503457815245
6.61,7.381454003412075
6.630000000000001,6.971399846211217
6.65,6.385008747427777
6.67,5.705947571527475
6.69,5.127770684587822
6.71,4.886629880580723
6.73,5.09263061454734
6.75,5.632731810569056
6.77,6.265445075327391
6.79,6.79102532894701
6.8100000000000005,7.12218828027427
6.83,7.2448483503359205
6.85,7.162315846755454
6.87,6.873227450508648
6.890000000000001,6.370450745473927
6.91,5.6413570105514035
6.93,4.668872977319865
6.95,3.4495594628139115
6.970000000000001,2.0440888485704054
6.99,0.6170105797056502
7.01,-0.6077760386435518
7.03,-1.4565122804944983
7.050000000000001,-1.8586480938211762
7.07,-1.8223537196335373
7.09,-1.4413205359055428
7.11,-0.9254499296420251
7.130000000000001,-0.5403501697129358
7.15,-0.4664542522792101
7.17,-0.6987835082548801
7.19,-1.0521903445345888
7.21,-1.2829028618756375
7.23,-1.256252106173334
7.25,-0.9887849659885699
7.27,-0.510507286702047
7.29,0.23677265403636927
7.31,1.2987892296983699
7.33,2.5728090399401955
7.35,3.8476953198171406
7.37,4.951032978815127
7.390000000000001,5.818281440103839
7.41,6.455712654026262
7.43,6.885729556285324
7.45,7.123060878039971
7.470000000000001,7.175085921081142
7.49,7.044265242046278
7.51,6.7276276266911745
7.53,6.217117796803154
7.550000000000001,5.522185646297836
7.57,4.724500234588455
7.59,4.016130447050586
7.61,3.628476569482517
7.630000000000001,3.6628683208282258
7.65,3.9972436269600395
7.67,4.385689973814368
7.689999999999999,4.628003171337903
7.71,4.635033528327356
7.73,4.386585748015421
7.75,3.8963113277340335
7.77,3.244825152891842
7.79,2.621310405595686
7.81,2.2586355476325624
7.83,2.2647764891737587
7.85,2.524712497456065
7.87,2.795222189236161
7.890000000000001,2.8729983444750644
7.91,2.6635079378103157
7.93,2.1449013660659366
7.95,1.3325136662536305
7.970000000000001,0.3030414674514894
7.99,-0.7704495103217908
8.01,-1.659750333492466
8.030000000000001,-2.1849455952418078
8.05,-2.2642070203150517
8.07,-1.8901737949436939
8.09,-1.1389678264921947
8.11,-0.20117806114142134
8.13,0.6756819125191385
8.15,1.304303165124348
8.17,1.6071511210628877
8.19,1.5958991081005616
8.21,1.3695152550567515
8.23,1.13113795946711
8.25,1.1211246698311497
8.27,1.4552476821965739
8.29,2.0307200938091174
8.31,2.61684290561611
8.33,3.0198393724416333
8.35,3.152330255440835
8.370000000000001,2.9953535914722
8.39,2.543049988339602
8.41,1.7815680993804301
8.43,0.7081416647981875
8.45,-0.6155469869030537
8.47,-2.0219608902442854
8.49,-3.2845051686302376
8.51,-4.229914611875404
8.530000000000001,-4.7905638147086975
8.55,-4.957165971651072
8.57,-4.727899112183298
8.59,-4.097307627215178
8.61,-3.0680954713445217
8.63,-1.7037751429795973
8.65,-0.176381866971822
8.67,1.2885429328499516
8.690000000000001,2.5277514507236276
8.71,3.4870620261587773
8.73,4.1781539537483985
8.75,4.622768399407689
8.77,4.829539068621918
8.79,4.794305705540036
8.81,4.50787481746129
8.83,3.9604353135919466
8.85,3.1397137679313873
8.870000000000001,2.0302845106170615
8.89,0.6311940486153036
8.91,-0.9941791947531207
8.93,-2.6807748361322874
8.95,-4.210996030877441
8.97,-5.427082620317649
8.99,-6.2635523933534305
9.01,-6.662985525100367
9.03,-6.531120903001856
9.05,-5.8280391509176575
9.07,-4.681198914712063
9.09,-3.372958054163341
9.11,-2.2058787831643176
9.13,-1.3761435879881656
9.15,-0.9347250986344653
9.17,-0.791298131013336
9.19,-0.7286962734209887
9.21,-0.49102406749181604
9.23,0.04721991367403966
9.25,0.7871437477176508
9.27,1.5019826668409522
9.29,2.0046009720613975
9.31,2.2138827292056646
9.33,2.1137963575438308
9.35,1.702680885541909
9.37,0.9927854971311803
9.39,0.06010069087274683
9.41,-0.9139566729152078
9.43,-1.6863917271637106
9.45,-2.0646367470268028
9.47,-1.961295777379478
9.49,-1.3681055132335338
9.51,-0.35657299119762875
9.53,0.8952714422286414
9.55,2.158201899978394
9.57,3.2641836103495097
9.59,4.150704056070087
9.61,4.8184094451084105
9.63,5.2781415220153916
9.65,5.531704911748505
9.67,5.574566781116002
9.69,5.402053361856049
9.71,5.011962287046869
9.73,4.400490219944522
9.75,3.557212905241559
9.77,2.4626856071158114
9.79,1.1078199516964045
9.81,-0.4507302877940673
9.83,-2.0299779180979503
9.85,-3.3365934445366596
9.87,-4.095261215725542
9.89,-4.207603258359173
9.91,-3.8193693037026413
9.93,-3.2468027793978207
9.95,-2.8124862156442196
9.97,-2.699059433186475
9.99,-2.9012981552925137
